amount,history,high_amount,frequent_claims,domain_health,domain_vehicle,domain_life,domain_financial,non_network,high_damage,early_policy,income_mismatch,fraud
53949,1,0,0,0,1,0,0,0,0,0,0,0
24069,1,0,0,0,0,0,1,0,0,0,0,0
46435,0,0,0,1,0,0,0,0,0,0,0,0
34339,1,0,0,0,1,0,0,0,0,0,0,0
74379,0,0,0,0,0,0,1,0,1,0,0,0
9868,0,0,0,0,1,0,0,0,0,1,0,0
72687,0,0,0,1,0,0,0,1,0,1,0,0
61874,0,0,0,0,1,0,0,0,0,0,0,0
143196,0,1,0,0,1,0,0,1,1,0,0,0
52389,0,0,0,0,1,0,0,0,0,0,0,0
56056,0,0,0,0,0,0,1,0,0,0,0,0
52753,4,0,1,0,0,0,1,0,0,0,0,0
77450,2,0,0,1,0,0,0,0,1,0,0,0
79507,0,0,0,0,0,0,1,0,0,1,0,0
125185,1,1,0,0,0,0,1,0,0,0,0,0
63278,0,0,0,1,0,0,0,0,0,1,0,0
205493,0,1,0,0,1,0,0,0,0,0,0,0
36881,2,0,0,0,0,0,1,0,0,0,0,0
9912,0,0,0,1,0,0,0,1,0,0,1,0
314841,2,1,0,0,0,1,0,1,0,0,0,0
75265,5,0,1,1,0,0,0,0,0,1,0,0
47879,0,0,0,1,0,0,0,0,0,0,0,0
13349,1,0,0,1,0,0,0,0,0,0,0,0
99040,0,0,0,0,1,0,0,0,0,0,0,0
29522,0,0,0,0,1,0,0,0,0,0,1,0
11996,0,0,0,0,1,0,0,0,0,0,0,0
36694,0,0,0,1,0,0,0,1,0,0,0,0
64946,0,0,0,0,0,1,0,0,0,0,0,0
56293,2,0,0,0,0,1,0,0,0,1,0,1
136723,1,1,0,0,0,1,0,0,0,0,0,0
32886,1,0,0,0,0,1,0,0,0,1,0,0
122677,2,1,0,1,0,0,0,0,0,0,0,0
180832,2,1,0,1,0,0,0,0,0,0,0,0
63984,0,0,0,0,1,0,0,0,0,0,0,0
74993,2,0,0,0,1,0,0,0,0,0,0,0
77412,0,0,0,0,0,0,1,0,0,0,0,0
47942,0,0,0,0,1,0,0,0,0,0,0,0
438076,1,1,0,1,0,0,0,1,0,0,0,1
342134,0,1,0,1,0,0,0,0,0,0,0,0
75297,0,0,0,0,0,0,1,0,0,0,0,0
51162,1,0,0,0,0,1,0,0,0,0,0,0
40307,0,0,0,0,0,0,1,0,0,0,0,0
12838,1,0,0,0,0,1,0,0,0,0,0,0
101476,0,1,0,0,0,0,1,0,0,0,0,0
54841,0,0,0,1,0,0,0,0,1,0,0,0
20744,0,0,0,0,0,1,0,0,0,0,0,0
60033,0,0,0,0,0,0,1,0,0,0,0,0
21295,0,0,0,0,0,1,0,0,0,0,0,0
76716,0,0,0,0,0,0,1,0,0,0,0,0
37171,0,0,0,0,0,1,0,1,0,0,0,0
383869,2,1,0,0,0,1,0,0,0,0,0,0
68827,0,0,0,1,0,0,0,0,0,0,0,0
29828,0,0,0,0,0,1,0,1,0,0,0,0
36620,2,0,0,1,0,0,0,0,0,0,0,0
7291,1,0,0,1,0,0,0,0,0,0,0,0
11236,0,0,0,1,0,0,0,0,0,0,0,0
32096,1,0,0,0,0,0,1,0,0,0,0,0
51745,0,0,0,0,0,1,0,0,0,0,0,0
190555,0,1,0,0,1,0,0,0,0,0,0,0
38457,2,0,0,0,0,0,1,0,0,0,0,0
45694,1,0,0,0,0,0,1,1,1,1,0,0
73242,0,0,0,0,1,0,0,0,0,0,0,0
68253,0,0,0,0,1,0,0,0,0,0,0,0
305826,0,1,0,0,0,1,0,0,0,0,0,0
72611,0,0,0,0,1,0,0,0,0,0,0,0
139515,0,1,0,0,0,1,0,0,0,0,0,0
30204,2,0,0,0,0,1,0,0,1,0,0,0
211142,3,1,0,0,0,0,1,0,0,0,0,0
11084,1,0,0,1,0,0,0,0,0,0,0,0
134725,0,1,0,1,0,0,0,0,0,0,0,0
177849,0,1,0,0,0,0,1,0,0,0,0,0
70541,1,0,0,0,0,0,1,0,1,0,0,0
172571,1,1,0,0,1,0,0,0,0,0,0,0
49725,0,0,0,1,0,0,0,0,0,0,0,0
26186,1,0,0,0,0,0,1,0,0,0,0,0
53899,0,0,0,1,0,0,0,0,0,0,1,0
162269,0,1,0,1,0,0,0,0,1,0,0,0
52485,0,0,0,0,1,0,0,0,1,1,0,0
71151,1,0,0,0,0,0,1,0,0,0,0,0
26176,2,0,0,1,0,0,0,0,0,0,0,0
169707,1,1,0,0,0,0,1,0,0,0,0,0
76538,5,0,1,0,0,0,1,0,0,0,0,1
101897,1,1,0,0,0,1,0,0,0,0,0,0
11258,1,0,0,1,0,0,0,1,0,0,0,0
15380,1,0,0,0,0,1,0,0,0,1,0,1
58992,0,0,0,0,1,0,0,0,0,0,0,0
8429,0,0,0,0,0,1,0,0,0,0,0,0
61689,0,0,0,0,1,0,0,0,0,0,0,0
68991,0,0,0,1,0,0,0,0,0,0,0,0
14804,0,0,0,0,0,1,0,0,0,0,0,1
35889,0,0,0,0,0,0,1,0,0,0,0,0
8252,0,0,0,0,1,0,0,1,0,0,0,0
18159,0,0,0,0,1,0,0,0,0,0,0,0
32822,0,0,0,1,0,0,0,1,0,0,0,0
30688,2,0,0,0,0,0,1,0,0,0,0,0
22782,0,0,0,0,1,0,0,1,0,0,0,0
62426,0,0,0,0,0,0,1,0,1,0,1,1
23830,0,0,0,0,0,0,1,0,0,0,0,0
81905,0,0,0,0,0,0,1,0,0,0,0,0
57018,0,0,0,0,1,0,0,1,1,0,1,0
68759,0,0,0,0,0,1,0,0,0,0,0,0
91664,1,0,0,1,0,0,0,0,0,0,0,0
42108,1,0,0,0,0,0,1,1,0,0,0,0
47766,4,0,1,0,0,1,0,0,1,0,0,0
178739,0,1,0,0,0,1,0,1,0,0,1,0
146149,0,1,0,1,0,0,0,1,0,0,0,1
11457,0,0,0,1,0,0,0,0,0,0,0,0
23257,0,0,0,1,0,0,0,0,1,0,0,0
52103,0,0,0,0,1,0,0,0,1,0,0,0
62541,0,0,0,0,0,0,1,0,1,0,0,0
179348,1,1,0,0,0,0,1,0,0,0,0,0
130085,0,1,0,0,1,0,0,0,0,0,0,0
6323,1,0,0,1,0,0,0,0,0,1,0,0
162965,0,1,0,1,0,0,0,0,0,1,0,0
27388,0,0,0,0,0,1,0,0,0,0,0,0
54514,0,0,0,0,0,0,1,1,1,0,1,0
36526,0,0,0,0,0,0,1,0,0,0,0,0
21013,1,0,0,0,0,1,0,0,1,0,0,0
41443,1,0,0,1,0,0,0,0,0,0,0,0
165050,0,1,0,0,1,0,0,0,0,0,0,0
55329,0,0,0,1,0,0,0,0,0,0,0,0
86304,0,0,0,1,0,0,0,0,0,0,0,0
28602,0,0,0,0,0,0,1,1,0,0,1,1
149702,0,1,0,0,1,0,0,0,0,0,0,0
72784,0,0,0,1,0,0,0,0,0,0,0,0
43740,0,0,0,1,0,0,0,0,0,0,0,0
60023,0,0,0,1,0,0,0,0,0,0,0,0
63103,1,0,0,1,0,0,0,1,0,1,0,0
150578,1,1,0,0,0,1,0,0,0,0,0,0
23309,0,0,0,0,0,0,1,0,0,0,0,0
133729,2,1,0,0,1,0,0,0,0,0,0,0
100653,2,1,0,0,0,0,1,0,0,0,1,0
76505,1,0,0,0,1,0,0,0,0,0,0,0
16580,1,0,0,0,0,1,0,0,0,0,0,0
17468,0,0,0,0,0,0,1,0,1,0,0,0
154668,0,1,0,0,1,0,0,0,0,0,0,0
72274,1,0,0,0,1,0,0,0,0,0,0,0
24013,0,0,0,0,0,1,0,0,0,0,0,0
76320,0,0,0,0,1,0,0,0,0,0,0,0
44850,0,0,0,1,0,0,0,0,0,0,0,0
65417,1,0,0,1,0,0,0,0,0,0,0,0
149550,1,1,0,0,0,0,1,0,0,0,0,0
139990,0,1,0,0,0,0,1,0,0,0,0,0
485313,1,1,0,0,0,0,1,0,0,0,0,0
49298,0,0,0,0,0,0,1,0,0,1,0,0
93293,0,0,0,0,0,1,0,0,1,0,0,0
75511,2,0,0,0,1,0,0,0,1,0,0,0
30692,1,0,0,0,0,0,1,0,1,0,0,0
46747,1,0,0,1,0,0,0,0,0,0,1,0
55729,0,0,0,0,0,1,0,0,0,1,0,1
59967,0,0,0,0,0,1,0,0,0,0,0,0
12438,4,0,1,0,0,0,1,0,0,0,0,0
14659,0,0,0,0,0,1,0,1,0,0,0,0
198636,2,1,0,0,1,0,0,0,0,0,0,0
34730,1,0,0,0,0,0,1,0,0,0,0,0
98452,0,0,0,0,1,0,0,0,1,0,0,0
43474,0,0,0,0,1,0,0,0,0,0,0,0
50156,0,0,0,0,0,1,0,0,0,0,0,0
75537,1,0,0,0,1,0,0,0,0,0,0,0
67985,0,0,0,1,0,0,0,0,1,0,0,0
15138,3,0,0,0,1,0,0,1,0,0,0,0
414858,1,1,0,0,0,0,1,0,0,0,1,1
47520,0,0,0,1,0,0,0,1,0,0,0,0
125369,0,1,0,0,0,1,0,0,0,0,0,0
60995,0,0,0,0,0,0,1,0,0,0,0,0
65701,0,0,0,0,1,0,0,1,0,0,0,0
396113,0,1,0,0,0,0,1,0,1,0,0,0
28580,0,0,0,0,1,0,0,1,0,0,0,0
74936,0,0,0,1,0,0,0,1,0,0,0,0
13688,0,0,0,1,0,0,0,0,0,0,0,0
70175,0,0,0,0,0,0,1,0,0,0,0,0
39002,2,0,0,1,0,0,0,0,0,0,0,0
66259,0,0,0,1,0,0,0,1,0,0,0,0
40073,0,0,0,0,0,0,1,0,1,0,0,0
37200,1,0,0,0,1,0,0,0,0,0,0,0
55237,0,0,0,0,0,1,0,0,0,0,0,0
53731,0,0,0,0,0,0,1,0,0,0,0,0
60857,0,0,0,0,0,1,0,0,0,0,0,0
51397,1,0,0,0,1,0,0,0,0,0,0,0
158972,3,1,0,0,0,1,0,0,0,1,0,0
102072,1,1,0,0,1,0,0,0,0,1,0,0
29439,1,0,0,1,0,0,0,0,0,0,1,0
59423,1,0,0,1,0,0,0,0,0,0,0,0
476992,0,1,0,0,0,1,0,0,0,0,0,0
29568,1,0,0,0,1,0,0,0,0,0,0,0
191949,0,1,0,0,0,0,1,0,0,0,0,0
5346,1,0,0,0,0,1,0,0,0,0,0,0
102565,0,1,0,0,0,1,0,0,0,0,0,0
22204,1,0,0,1,0,0,0,0,0,0,0,0
7032,2,0,0,0,0,0,1,0,0,0,0,0
10764,1,0,0,0,0,0,1,0,0,0,0,0
303208,0,1,0,0,0,0,1,0,0,0,0,0
87969,2,0,0,0,0,0,1,0,0,0,0,0
59484,0,0,0,0,0,1,0,0,0,0,0,0
207084,1,1,0,1,0,0,0,0,0,0,0,1
28651,0,0,0,0,1,0,0,0,1,0,0,0
115202,0,1,0,0,1,0,0,0,0,0,1,0
51071,0,0,0,1,0,0,0,1,0,0,0,0
21828,0,0,0,1,0,0,0,0,0,0,0,0
49363,0,0,0,0,0,0,1,0,0,0,0,0
55877,0,0,0,0,0,1,0,0,0,0,0,0
26081,3,0,0,0,1,0,0,0,1,0,0,0
60343,0,0,0,1,0,0,0,0,0,0,0,0
59840,1,0,0,0,0,0,1,1,0,0,0,0
18150,0,0,0,0,0,1,0,0,0,0,0,0
69624,0,0,0,0,1,0,0,1,0,0,0,0
57990,0,0,0,1,0,0,0,0,0,1,1,0
59532,1,0,0,0,1,0,0,0,1,0,0,0
77323,1,0,0,0,0,1,0,0,0,0,0,0
486435,0,1,0,0,0,1,0,0,0,1,0,1
29629,0,0,0,0,0,0,1,1,0,0,0,0
27873,0,0,0,0,1,0,0,1,0,0,0,0
5755,0,0,0,0,0,1,0,0,0,0,0,0
6052,0,0,0,1,0,0,0,0,1,0,0,0
37742,1,0,0,0,1,0,0,0,1,0,0,0
163265,0,1,0,0,0,1,0,0,0,0,0,0
65474,1,0,0,1,0,0,0,0,0,0,0,0
75083,1,0,0,1,0,0,0,0,0,0,0,0
168349,0,1,0,0,0,0,1,0,0,0,1,1
46910,1,0,0,0,0,0,1,1,0,0,0,0
133933,0,1,0,1,0,0,0,0,0,1,0,0
78713,0,0,0,0,1,0,0,0,0,0,0,0
65281,4,0,1,0,0,1,0,0,0,0,0,0
282012,0,1,0,1,0,0,0,0,0,0,0,0
13969,1,0,0,1,0,0,0,0,0,0,0,0
15320,0,0,0,0,0,1,0,0,0,0,0,0
100755,0,1,0,0,0,0,1,0,0,0,1,1
56353,3,0,0,0,1,0,0,0,0,0,0,0
13108,0,0,0,0,0,0,1,1,0,0,0,0
85907,0,0,0,0,1,0,0,0,0,0,0,0
45952,0,0,0,1,0,0,0,1,0,0,0,0
47947,0,0,0,0,0,1,0,1,1,0,0,0
58826,0,0,0,1,0,0,0,0,0,0,0,0
47673,0,0,0,0,0,1,0,0,0,0,0,0
60968,1,0,0,0,0,0,1,0,0,0,0,0
61780,0,0,0,0,0,1,0,0,0,1,0,1
116344,0,1,0,1,0,0,0,1,1,0,0,0
91245,0,0,0,0,1,0,0,0,0,0,1,0
173234,0,1,0,0,0,1,0,0,0,0,1,0
56253,0,0,0,0,1,0,0,0,0,0,0,0
32775,0,0,0,1,0,0,0,0,0,0,0,0
57426,0,0,0,1,0,0,0,0,0,0,0,0
32468,0,0,0,1,0,0,0,0,0,0,0,0
7880,1,0,0,0,0,1,0,0,1,0,0,0
75550,0,0,0,0,1,0,0,0,0,0,0,0
61537,2,0,0,1,0,0,0,0,0,0,0,0
77903,1,0,0,0,0,0,1,0,0,0,1,1
5973,0,0,0,0,0,1,0,0,0,0,0,0
47171,0,0,0,1,0,0,0,0,0,0,0,0
53371,0,0,0,1,0,0,0,0,0,1,0,0
8616,2,0,0,0,0,1,0,0,0,0,0,0
42389,0,0,0,1,0,0,0,0,0,0,1,0
60702,0,0,0,0,1,0,0,0,1,0,0,1
9719,0,0,0,0,1,0,0,0,0,0,0,0
32732,0,0,0,0,0,0,1,0,1,0,0,0
78587,2,0,0,0,1,0,0,0,0,0,0,0
9449,0,0,0,0,1,0,0,0,0,0,0,0
50502,0,0,0,0,0,0,1,0,0,0,0,0
226206,0,1,0,0,1,0,0,0,0,0,1,0
351914,0,1,0,0,0,0,1,1,0,1,0,0
50077,1,0,0,0,1,0,0,0,0,0,0,0
78973,2,0,0,0,1,0,0,0,0,0,0,0
90711,1,0,0,0,0,1,0,0,0,0,0,0
29727,0,0,0,1,0,0,0,0,1,0,0,0
74871,3,0,0,1,0,0,0,1,0,0,0,0
49937,0,0,0,0,0,0,1,1,1,0,0,0
55647,0,0,0,1,0,0,0,0,0,0,0,0
83040,4,0,1,0,0,0,1,0,0,0,0,0
55389,0,0,0,0,0,1,0,0,1,0,0,0
88527,4,0,1,0,0,1,0,0,0,1,0,1
42175,1,0,0,0,1,0,0,0,0,0,0,0
29991,0,0,0,0,1,0,0,0,1,0,0,0
79302,0,0,0,0,0,1,0,1,0,0,0,0
122734,1,1,0,1,0,0,0,0,0,0,0,0
16153,0,0,0,0,1,0,0,1,0,0,0,0
180789,4,1,1,1,0,0,0,0,0,0,0,0
73844,0,0,0,0,1,0,0,0,0,1,0,0
140734,0,1,0,0,1,0,0,1,1,1,0,0
23211,1,0,0,1,0,0,0,0,0,0,0,0
51249,0,0,0,0,0,0,1,0,0,0,0,0
44413,0,0,0,0,0,1,0,0,0,0,0,0
195977,1,1,0,0,1,0,0,0,0,0,0,0
326148,0,1,0,1,0,0,0,1,0,1,0,1
137365,0,1,0,1,0,0,0,0,0,0,1,0
32042,2,0,0,0,0,0,1,0,0,0,0,0
106740,0,1,0,1,0,0,0,1,0,0,1,1
22382,1,0,0,0,1,0,0,1,0,0,0,0
53784,0,0,0,0,0,0,1,0,0,0,0,0
18958,1,0,0,0,0,0,1,0,1,0,0,0
73277,0,0,0,0,0,0,1,0,0,0,0,0
17537,0,0,0,1,0,0,0,1,0,0,0,0
29960,3,0,0,1,0,0,0,0,0,0,0,0
176583,0,1,0,0,0,0,1,0,0,0,0,0
53075,1,0,0,0,1,0,0,0,0,0,0,0
28365,0,0,0,0,1,0,0,1,0,0,0,0
25951,2,0,0,0,0,0,1,0,0,0,0,0
38641,0,0,0,0,0,0,1,0,0,0,0,0
39394,0,0,0,1,0,0,0,0,0,0,0,0
76867,1,0,0,1,0,0,0,0,0,0,0,0
33110,0,0,0,1,0,0,0,0,0,1,0,0
79944,0,0,0,0,0,1,0,0,0,0,0,0
13625,3,0,0,0,0,1,0,0,0,0,0,0
42955,0,0,0,0,0,1,0,0,0,0,0,0
48066,0,0,0,0,0,1,0,0,0,0,0,0
16182,0,0,0,0,1,0,0,1,0,0,0,0
24306,2,0,0,0,0,1,0,0,0,0,0,0
65405,0,0,0,0,1,0,0,0,0,0,0,0
182650,1,1,0,1,0,0,0,1,0,0,0,0
35963,1,0,0,0,0,1,0,0,0,0,0,0
70827,0,0,0,0,0,0,1,0,0,1,1,1
71243,1,0,0,0,1,0,0,1,0,0,0,0
39025,0,0,0,1,0,0,0,0,0,0,0,0
31800,0,0,0,0,0,1,0,1,1,0,0,0
10188,0,0,0,0,1,0,0,1,0,0,0,0
25827,0,0,0,0,1,0,0,0,0,1,1,0
43487,0,0,0,0,0,1,0,0,0,0,0,0
38093,1,0,0,0,1,0,0,0,0,0,0,0
16312,0,0,0,0,0,1,0,0,0,0,0,0
34766,0,0,0,0,0,1,0,0,1,0,0,0
42374,1,0,0,0,1,0,0,0,1,0,0,0
188311,0,1,0,0,1,0,0,1,0,0,0,0
42368,3,0,0,0,1,0,0,0,0,0,0,0
7341,0,0,0,0,1,0,0,0,1,0,0,0
138005,0,1,0,1,0,0,0,1,0,0,1,1
212964,1,1,0,1,0,0,0,1,0,0,0,1
72139,2,0,0,1,0,0,0,1,0,0,0,0
20025,2,0,0,0,1,0,0,0,0,0,0,0
45614,0,0,0,0,1,0,0,0,0,0,0,0
129814,0,1,0,0,0,0,1,0,0,0,0,0
106997,1,1,0,0,0,1,0,0,0,1,0,1
272487,0,1,0,0,0,1,0,1,0,0,0,0
16508,0,0,0,0,1,0,0,1,0,0,0,0
15704,1,0,0,0,1,0,0,0,0,0,1,0
87404,0,0,0,0,1,0,0,0,0,0,1,0
52583,0,0,0,0,1,0,0,0,0,0,0,0
43302,0,0,0,1,0,0,0,0,0,0,0,0
148581,1,1,0,1,0,0,0,1,0,0,0,1
224535,0,1,0,0,0,0,1,0,0,0,0,0
25137,0,0,0,0,0,1,0,0,0,1,0,0
39599,0,0,0,0,0,0,1,0,0,0,0,0
72839,0,0,0,0,1,0,0,1,0,0,0,0
46093,0,0,0,0,0,1,0,0,0,0,0,0
198635,0,1,0,0,1,0,0,1,0,0,0,0
15679,0,0,0,0,1,0,0,0,0,0,0,0
56798,0,0,0,0,0,1,0,0,0,0,0,0
46681,1,0,0,0,1,0,0,0,0,0,0,0
147623,2,1,0,1,0,0,0,1,0,0,0,1
33623,0,0,0,0,0,0,1,0,0,0,0,0
5580,1,0,0,1,0,0,0,0,0,1,0,0
62903,2,0,0,0,0,1,0,1,0,0,0,0
75014,1,0,0,1,0,0,0,1,0,0,0,0
288483,0,1,0,1,0,0,0,0,0,1,0,1
39364,1,0,0,0,0,1,0,0,0,0,0,0
63485,0,0,0,1,0,0,0,0,0,0,0,0
114134,1,1,0,0,0,1,0,0,0,0,0,0
26718,4,0,1,1,0,0,0,0,0,0,0,0
172649,0,1,0,1,0,0,0,0,1,0,0,0
18819,1,0,0,0,0,1,0,0,0,0,0,0
150925,0,1,0,1,0,0,0,0,1,0,0,0
110839,2,1,0,0,1,0,0,0,0,0,0,0
30758,2,0,0,0,0,0,1,0,0,1,0,0
75490,1,0,0,0,0,0,1,0,0,0,0,0
27975,0,0,0,0,1,0,0,1,0,0,0,0
26150,1,0,0,0,1,0,0,0,1,1,0,0
20802,1,0,0,0,1,0,0,0,0,0,0,0
62770,0,0,0,0,0,0,1,0,0,0,1,1
12985,1,0,0,0,0,0,1,0,0,0,0,0
160510,0,1,0,0,0,0,1,0,0,0,0,0
83058,0,0,0,1,0,0,0,0,0,0,0,0
75778,0,0,0,0,0,1,0,0,0,0,0,0
53385,0,0,0,0,0,1,0,0,0,1,0,1
62406,1,0,0,0,1,0,0,0,0,0,0,0
54272,0,0,0,1,0,0,0,0,0,0,0,0
69716,0,0,0,0,0,0,1,0,0,0,0,0
67685,0,0,0,1,0,0,0,0,1,0,0,0
181288,0,1,0,0,1,0,0,0,0,0,0,0
97386,0,0,0,0,0,1,0,0,0,0,0,0
66143,0,0,0,0,0,0,1,0,1,0,0,0
75128,3,0,0,0,1,0,0,0,0,0,0,0
40627,5,0,1,0,1,0,0,0,0,0,0,0
12144,2,0,0,0,1,0,0,0,0,0,0,0
47058,0,0,0,0,0,1,0,1,0,0,1,0
79724,1,0,0,0,0,1,0,1,0,0,0,0
54173,0,0,0,0,0,0,1,0,0,0,0,0
161463,2,1,0,0,0,0,1,0,0,0,0,0
42448,1,0,0,0,1,0,0,0,0,0,0,0
116801,0,1,0,0,0,1,0,0,0,0,0,0
233575,0,1,0,0,1,0,0,0,0,0,0,0
448813,0,1,0,0,0,0,1,1,0,0,0,0
84373,0,0,0,1,0,0,0,0,0,0,0,0
11572,0,0,0,0,1,0,0,0,0,0,0,0
59952,0,0,0,1,0,0,0,0,0,0,0,0
28683,0,0,0,0,0,0,1,0,1,0,0,0
152366,1,1,0,0,0,1,0,0,0,0,1,0
14297,1,0,0,0,0,1,0,0,0,1,0,1
161785,0,1,0,0,0,0,1,0,0,1,0,0
135360,1,1,0,0,1,0,0,0,1,1,0,0
48115,1,0,0,0,1,0,0,0,0,0,0,0
26572,0,0,0,0,0,1,0,1,0,0,0,0
7787,0,0,0,1,0,0,0,0,1,0,0,0
72034,1,0,0,1,0,0,0,0,0,1,0,0
284833,0,1,0,0,0,1,0,0,0,0,1,0
443268,2,1,0,1,0,0,0,0,1,0,0,1
142181,2,1,0,1,0,0,0,0,0,0,0,0
81249,0,0,0,0,0,0,1,0,1,1,0,0
18507,1,0,0,0,0,0,1,0,0,0,0,0
104851,1,1,0,0,1,0,0,0,0,0,0,0
52165,0,0,0,0,0,0,1,0,0,0,0,0
30076,2,0,0,0,0,1,0,0,0,0,0,0
389177,1,1,0,0,0,1,0,0,0,1,0,1
64249,0,0,0,0,0,0,1,0,0,1,0,0
66804,0,0,0,0,0,0,1,0,1,0,0,0
103961,0,1,0,0,0,0,1,0,0,0,0,0
58934,1,0,0,0,1,0,0,0,0,0,0,0
374998,0,1,0,0,1,0,0,1,0,0,0,0
65574,2,0,0,0,0,0,1,1,0,0,0,0
101140,2,1,0,0,0,0,1,0,0,0,0,0
58849,0,0,0,1,0,0,0,0,1,0,0,0
69879,0,0,0,0,1,0,0,0,1,0,0,0
85377,1,0,0,0,1,0,0,0,0,1,0,0
44738,0,0,0,0,0,1,0,0,0,0,0,0
69783,0,0,0,0,1,0,0,0,0,0,0,0
102686,0,1,0,0,1,0,0,0,0,0,0,0
7851,1,0,0,0,0,1,0,0,0,0,0,0
107937,0,1,0,0,0,0,1,0,1,0,0,0
33533,0,0,0,0,0,0,1,0,1,0,1,0
199080,1,1,0,0,0,0,1,1,0,0,0,0
167731,1,1,0,1,0,0,0,0,0,0,0,0
8091,0,0,0,1,0,0,0,0,1,0,0,0
57614,1,0,0,1,0,0,0,0,0,0,0,0
6027,1,0,0,0,1,0,0,0,1,0,0,0
14064,1,0,0,0,0,0,1,0,0,0,0,0
181642,0,1,0,0,1,0,0,0,0,0,0,0
96515,0,0,0,0,0,0,1,0,0,0,0,0
37934,3,0,0,1,0,0,0,0,1,0,0,0
13739,1,0,0,0,0,0,1,0,0,0,0,0
44440,2,0,0,1,0,0,0,0,0,0,0,0
18543,0,0,0,0,1,0,0,0,0,0,0,0
40391,0,0,0,0,0,0,1,0,0,0,0,0
188875,0,1,0,1,0,0,0,0,1,0,0,0
68368,4,0,1,0,1,0,0,0,0,0,0,0
40521,0,0,0,0,0,1,0,1,0,0,0,0
32341,1,0,0,0,1,0,0,0,1,0,0,0
297149,1,1,0,0,0,1,0,0,0,0,1,0
48579,1,0,0,0,1,0,0,1,0,1,0,0
72872,0,0,0,1,0,0,0,1,0,0,0,0
196438,1,1,0,1,0,0,0,0,0,0,0,0
76433,0,0,0,1,0,0,0,0,0,0,0,0
59460,0,0,0,0,1,0,0,0,0,0,0,0
94970,1,0,0,0,0,1,0,0,0,0,0,0
156223,0,1,0,0,0,0,1,1,0,0,0,0
104218,1,1,0,0,1,0,0,0,0,0,0,0
168783,4,1,1,1,0,0,0,0,0,1,1,0
422335,0,1,0,0,1,0,0,0,0,0,0,0
416651,0,1,0,0,0,1,0,0,0,0,0,0
9763,0,0,0,0,0,1,0,0,0,0,0,0
45928,0,0,0,0,0,1,0,0,1,0,0,0
164228,0,1,0,1,0,0,0,1,1,0,1,1
170230,1,1,0,1,0,0,0,0,0,0,0,0
16358,5,0,1,0,0,0,1,0,0,1,0,0
19929,0,0,0,0,0,0,1,0,0,0,0,0
171523,1,1,0,0,0,1,0,0,0,1,0,1
43881,0,0,0,0,0,0,1,1,1,0,0,0
20108,0,0,0,0,0,0,1,0,0,0,0,0
9784,1,0,0,0,1,0,0,0,0,0,0,0
109880,0,1,0,0,0,0,1,0,0,0,1,1
138845,0,1,0,0,0,1,0,1,0,0,0,0
145893,2,1,0,0,0,1,0,0,0,0,0,0
36176,0,0,0,0,1,0,0,0,0,0,0,0
183644,0,1,0,0,0,1,0,0,0,0,0,0
53985,2,0,0,0,0,1,0,0,1,0,0,0
10785,0,0,0,0,0,1,0,0,0,0,0,0
184710,0,1,0,0,0,0,1,0,0,0,0,0
394586,1,1,0,0,0,0,1,1,0,0,0,0
64259,0,0,0,1,0,0,0,0,0,1,0,0
46617,0,0,0,0,0,1,0,0,0,1,0,1
107630,2,1,0,0,1,0,0,1,1,0,0,0
63455,0,0,0,0,0,1,0,0,0,0,0,0
162549,0,1,0,0,1,0,0,0,0,0,0,0
42461,0,0,0,0,1,0,0,0,0,0,0,0
281482,0,1,0,1,0,0,0,0,1,0,0,1
7526,1,0,0,0,1,0,0,0,0,1,1,0
59270,0,0,0,1,0,0,0,0,0,0,0,0
42808,1,0,0,0,0,0,1,0,1,1,0,0
148501,4,1,1,0,0,1,0,0,0,0,0,0
24388,1,0,0,0,0,0,1,0,1,0,0,0
75252,0,0,0,1,0,0,0,0,0,0,0,0
67330,1,0,0,0,0,1,0,0,0,0,0,0
36460,1,0,0,1,0,0,0,0,0,0,0,0
11037,0,0,0,0,0,1,0,0,0,0,0,0
141344,1,1,0,0,0,0,1,0,1,0,0,0
7600,0,0,0,0,0,0,1,0,0,0,0,0
28460,0,0,0,0,1,0,0,0,0,0,0,0
362527,1,1,0,1,0,0,0,0,0,0,0,0
6883,2,0,0,1,0,0,0,0,0,0,0,0
26110,0,0,0,0,1,0,0,0,0,0,0,0
67956,1,0,0,1,0,0,0,0,0,0,0,0
189115,1,1,0,1,0,0,0,0,0,0,0,0
18096,0,0,0,0,0,1,0,0,0,0,0,0
64324,1,0,0,0,0,1,0,0,0,0,0,0
15660,0,0,0,0,0,1,0,0,0,0,0,0
158189,1,1,0,1,0,0,0,0,0,0,0,0
192212,0,1,0,0,0,0,1,0,0,0,0,0
187060,1,1,0,0,0,1,0,0,0,0,0,0
157879,0,1,0,0,0,1,0,0,0,0,0,0
63303,1,0,0,1,0,0,0,0,0,0,0,0
175188,0,1,0,0,0,1,0,0,0,0,0,0
268824,1,1,0,0,0,0,1,1,0,1,0,0
69751,1,0,0,0,0,1,0,0,0,0,0,0
68998,5,0,1,0,0,0,1,1,1,0,0,0
74793,1,0,0,0,0,1,0,0,0,0,0,0
59535,1,0,0,0,0,0,1,0,0,0,0,0
140988,0,1,0,0,0,1,0,0,0,0,0,0
72698,0,0,0,0,1,0,0,0,0,0,0,0
18928,1,0,0,1,0,0,0,0,0,0,0,0
59567,2,0,0,0,0,0,1,0,0,0,1,0
